flow_row_id,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source_file,capture_date,label,detailedlabel
65105,1677286922.613008,CpeXAf2X0Y2oJMLdbd,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65106,1677286938.931688,CW8GEC2ySgBQidh2q8,192.168.1.101,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65107,1677286938.933434,CiFdTh4FxwuihcsdYk,192.168.1.106,138,192.168.1.101,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65108,1677286942.939595,Cd8IS91ZLwKhmIOQKh,192.168.1.131,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65109,1677286962.220090,CB16Wh4IYqVkXGRsD4,192.168.1.108,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65110,1677287023.437051,CxCmBw3uQ1THwfVIKj,192.168.1.106,53524,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65111,1677287023.441166,CY5VgN1JCyBealROPb,192.168.1.106,52716,192.168.1.108,445,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65112,1677287056.142173,CvJe0V9a8YSDlIehe,192.168.1.106,58645,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65113,1677287058.821220,CzwPJn29UHD7laoacd,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65114,1677287058.821932,CZL1X81pdQ68Mp3aN2,192.168.1.106,137,192.168.1.108,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65115,1677287058.873448,CcHuwRp3C3MtSTsnk,192.168.1.106,57516,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65116,1677287012.255491,CzkP5OlPtJibyfO3,192.168.1.131,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65117,1677287058.825473,CAtYSf1GIzkJCRcIkk,192.168.1.106,52717,192.168.1.108,445,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65118,1677287058.841569,CcJ90a4I3niCR2RcO3,192.168.1.106,52718,192.168.1.108,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65119,1677287058.861366,CtqFWwTgPsOrbtSs6,192.168.1.106,52719,192.168.1.108,445,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65120,1677287067.071194,CHyfQa2wkjMPwOtMm9,192.168.1.107,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65121,1677287067.072180,CsZNhExDRYDrCPCIb,192.168.1.107,137,192.168.1.106,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65122,1677287067.073258,CVHwzK0fI36mWe9ia,192.168.1.107,50065,192.168.1.106,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65123,1677287067.090277,CS1RDP23FAePjcw0Uj,192.168.1.107,50066,192.168.1.106,139,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65124,1677287037.333160,CBOMST3QNZYzzkts26,192.168.1.135,39073,192.168.1.106,54609,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65125,1677287038.356529,CeOmZk1hf8rzHRaoee,192.168.1.135,55544,192.168.1.106,54609,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65126,1677287039.380749,CiI49Q2RLxhcGgygEc,192.168.1.135,41281,192.168.1.106,54609,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65127,1677287037.287794,Co2Xzl2ivJJ4OlbNQc,192.168.1.106,54609,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65128,1677287040.404410,Cth6nW2h0iKReGbDd9,192.168.1.135,58621,192.168.1.106,54609,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65129,1677287037.733199,CRxCYVEiVh652xise,192.168.1.132,1900,192.168.1.106,54609,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65130,1677287047.777262,CeZ2OH9lJ3ZuYfhe5,192.168.1.135,57999,192.168.1.106,54610,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65131,1677287048.801414,CXSpvCvxY06kz7v3i,192.168.1.135,46069,192.168.1.106,54610,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65132,1677287049.840950,CXix26TrtQXMfcPjc,192.168.1.135,33310,192.168.1.106,54610,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65133,1677287047.606378,CH5RQc1bx1AJq4AhT5,192.168.1.106,54610,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65134,1677287050.645130,C96nvs2iUU3WYfiN5a,192.168.1.135,44791,192.168.1.106,54610,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65135,1677287056.123765,CZJdtm1h5LILS7R0Bc,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-DHCP
65136,1677287058.822395,CrEIjG3L2WX6Jsi0a2,192.168.1.106,138,192.168.1.108,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65137,1677287058.873448,C9tNgy2yxevnHEu6yi,192.168.1.106,57517,192.168.1.108,389,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65138,1677287050.635502,CPXpUp3ZQGssHr0qi5,192.168.1.132,1900,192.168.1.106,54610,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65139,1677287044.612434,CZEH41qvyvzRWw4K1,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65140,1677287064.930444,CI21NM3kOZpJcneDue,192.168.1.107,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65141,1677287056.402556,CxGGPW28WUBlFvFzhd,192.168.1.106,51205,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65142,1677287060.419477,CcFQZvRo3yK4ens4k,192.168.1.132,1900,192.168.1.106,51205,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65143,1677287202.061022,CjTXJ81lUOfq0iFIX9,192.168.1.106,52413,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65144,1677287202.282002,CEgVWU1CAnrxLEmh8a,192.168.1.106,61656,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65145,1677287202.054283,CY1o9n4hDg0i66Ixac,192.168.1.106,58083,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65146,1677287202.056942,CtR2Do3q6ARzSJaPG2,192.168.1.106,59183,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65147,1677287202.066719,CVIOVx3FWEG3r717l5,192.168.1.106,50607,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65148,1677287202.172395,CtmsBC2in71BOZpWBg,192.168.1.106,55785,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65149,1677287202.174309,CvlIK011ZKTqibGq63,192.168.1.106,64298,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65150,1677287202.176574,CWfyGF1l775XuBCobf,192.168.1.106,59237,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65151,1677287202.286987,CEleo215sHu9kWQyha,192.168.1.106,59976,192.168.1.108,53,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65152,1677287157.345148,CvHFcb4e3MI0nknbD9,192.168.1.135,34260,192.168.1.106,49277,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65153,1677287158.368985,CJJMHEf22MLmPzIFk,192.168.1.135,36502,192.168.1.106,49277,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65154,1677287159.393269,CSTR244m3YwKCAWM37,192.168.1.135,54411,192.168.1.106,49277,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65155,1677287157.330963,CIJMhOgJITvbAUaIk,192.168.1.106,49277,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65156,1677287160.417768,CMIkhE1SdgnpZROpc9,192.168.1.135,35067,192.168.1.106,49277,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65157,1677287157.823886,C7l0k02PwDGJYTHLBg,192.168.1.132,1900,192.168.1.106,49277,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65158,1677287167.789800,CxmXSsYvUmiJnHj31,192.168.1.135,58279,192.168.1.106,49278,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65159,1677287168.813352,CH2p9f2sy533naDSfb,192.168.1.135,34887,192.168.1.106,49278,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65160,1677287169.837418,CW3hzN1KLEjeieKqw7,192.168.1.135,42325,192.168.1.106,49278,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65161,1677287167.646069,CUW5i6ZOVOoOPb9Jf,192.168.1.106,49278,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65162,1677287170.861282,CYp4fA3xlWeUupHLR8,192.168.1.135,43443,192.168.1.106,49278,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65163,1677287172.030145,COE2ax9AtlTtZ9CT6,192.168.1.132,1900,192.168.1.106,49278,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65164,1677287162.442905,C2k9ea39NWj5g7jkl5,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65165,1677287150.491032,CFFw1K3NZ3bYiwlLda,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65166,1677287240.841454,CL9y8R28Zksrobx2Za,192.168.1.131,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65167,1677287202.025457,Cz1Mf54DxyNKDtb6W7,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-DHCP
65168,1677287202.590492,CIrNDE4tEIMlaXwcW8,192.168.1.132,1900,192.168.1.106,53989,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65169,1677287244.850542,CCiJRs4jGktXd6hcv7,192.168.1.131,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65170,1677287277.360722,CFzAR62CWSvThfn3B2,192.168.1.135,37238,192.168.1.106,49279,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65171,1677287278.384665,C9flqU4mKTNG0TFgj,192.168.1.135,45619,192.168.1.106,49279,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65172,1677287279.408588,CWN1MC40X858yi6DVg,192.168.1.135,48181,192.168.1.106,49279,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65173,1677287277.346808,CrRz3b2RgQ1EBGvPy,192.168.1.106,49279,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65174,1677287280.432514,CCmOyb1z2baxq6FkQ2,192.168.1.135,46757,192.168.1.106,49279,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65175,1677287277.805828,CiGe3Q1RmHLC4GaMG2,192.168.1.132,1900,192.168.1.106,49279,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65176,1677287287.670779,CjCfB23BhmOaR51t0j,192.168.1.106,49280,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65177,1677287287.805648,C1nuYEStwoU6FLkw1,192.168.1.135,51996,192.168.1.106,49280,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65178,1677287288.829510,CArHVA336NdxiCHIrf,192.168.1.135,58513,192.168.1.106,49280,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65179,1677287289.853595,C6kpwT37eDFp0fD6H6,192.168.1.135,48807,192.168.1.106,49280,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65180,1677287290.876993,CAHg0e2K7R1kNpOD9l,192.168.1.135,50808,192.168.1.106,49280,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65181,1677287288.434027,CmmIQGM45tn9Kc7K6,192.168.1.132,1900,192.168.1.106,49280,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65182,1677287282.416625,CjDt6NsdTdXJliZT7,192.168.1.106,3,192.168.1.132,3,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65183,1677287359.455282,CjssBE4h5wyvqoVKcc,192.168.1.106,64296,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65184,1677287359.436429,CwDmQP350dumPJ26Be,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-DHCP
65185,1677287359.714794,C1LDoLxtnHK9q92N9,192.168.1.106,51205,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65186,1677287360.534348,Ctuv7z3pjBzmKy6rk2,192.168.1.132,1900,192.168.1.106,51205,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65187,1677287397.366612,C4tn74U8GhOjBp7Ob,192.168.1.135,48355,192.168.1.106,63237,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65188,1677287398.389464,C3jIHA4zs9ZAltjoC3,192.168.1.135,34038,192.168.1.106,63237,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65189,1677287399.387302,CUSmBI38JCdepb1RZ7,192.168.1.135,39434,192.168.1.106,63237,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65190,1677287397.363352,ChvCTn36l7AZDYhWD8,192.168.1.106,63237,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Multicast
65191,1677287400.394341,CFpCky4LUtJZrDwNdh,192.168.1.135,43131,192.168.1.106,63237,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65192,1677287404.409902,CyHkqy8lR9aFWqvre,192.168.1.106,60657,142.251.37.110,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-1e100
65193,1677287397.830854,CAnegq36RmSfdCAvx5,192.168.1.132,1900,192.168.1.106,63237,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign
65194,1677287407.691114,CjfCeE1ZBhyUDDJoa7,192.168.1.135,37958,192.168.1.106,60658,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
65195,1677287408.696859,Cptwlg1mgw38roIoZ6,192.168.1.135,33318,192.168.1.106,60658,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-25\zeek\conn.log.labeled,2023-02-25,Benign,From_benign-To_benign-Device_chromecast_tv_assistant
