ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,timestamp_utc
1677254622.768350,Cjnwnv2RopEcVjVOij,192.168.1.106,50249,192.168.1.108,445,tcp,"krb,smb,gssapi",10.410087,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 16:03:42.768349886+00:00
1677254651.391016,CSlltU1L1xEBR9SjR9,192.168.1.106,50250,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.787504,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 16:04:11.391016006+00:00
1677254651.406596,CUdcmL2uPCIsMxnOH1,192.168.1.106,50251,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.773910,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 16:04:11.406595945+00:00
1677254651.425253,C6xA3E3hBbAsTqtMPa,192.168.1.106,50252,192.168.1.108,445,tcp,"krb,smb,gssapi",11.755866,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 16:04:11.425252914+00:00
1677255371.545406,CAj0GmbsrBuhub0Le,192.168.1.106,59425,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.633589,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 16:16:11.545406103+00:00
1677255371.562939,CbbOef3rplmpHQjUO2,192.168.1.106,59426,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.618192,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 16:16:11.562938929+00:00
1677255371.580651,CwmwUA2YjblBH1V4B7,192.168.1.106,59427,192.168.1.108,445,tcp,"krb,smb,gssapi",11.601620,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 16:16:11.580651045+00:00
1677255522.783597,CtbQF64Bqc2aCr1gc9,192.168.1.106,50219,192.168.1.108,445,tcp,"krb,smb,gssapi",10.395484,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 16:18:42.783596992+00:00
1677256091.705790,CKXKRp2KA2glTiRZad,192.168.1.106,54965,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.473175,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 16:28:11.705790043+00:00
1677256091.720785,C9maTg27DYfTPlmoF9,192.168.1.106,54966,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.459865,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 16:28:11.720784903+00:00
1677256091.741666,C1DYRr1Xz5mJd1wcF8,192.168.1.106,54967,192.168.1.108,445,tcp,"krb,smb,gssapi",11.439890,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 16:28:11.741666079+00:00
1677256422.799287,C4eKEC3uJQkQtvbTl6,192.168.1.106,64033,192.168.1.108,445,tcp,"krb,smb,gssapi",10.378161,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 16:33:42.799287081+00:00
1677256558.436459,C51gIH3q4htcqCKxjh,192.168.1.106,64040,192.168.1.108,445,tcp,"krb,smb,gssapi",12.742026,4689,1442,RSTO,-,-,0,ShADdaR,16,5341,12,1934,-,2023-02-24 16:35:58.436459064+00:00
1677256811.878688,CVmTgb1Y7ADqge1tK6,192.168.1.106,50805,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.299936,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 16:40:11.878688097+00:00
1677256811.893426,CKbjmHkcfAdeq3mk5,192.168.1.106,50806,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.286874,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 16:40:11.893425941+00:00
1677256811.913197,CYgl4n3PMyHzGhYjLc,192.168.1.106,50807,192.168.1.108,445,tcp,"krb,smb,gssapi",11.267800,3834,900,RSTO,-,-,0,ShADdaR,14,4406,10,1312,-,2023-02-24 16:40:11.913197041+00:00
1677257322.815178,C4jGnq4NsE6pljLDEl,192.168.1.106,51293,192.168.1.108,445,tcp,"krb,smb,gssapi",10.362191,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 16:48:42.815177917+00:00
1677257532.048670,CmFBHh2gBAggcDcAL3,192.168.1.106,49850,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.129767,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 16:52:12.048670053+00:00
1677257532.063822,CdeeCK3bhIt9jHy0B1,192.168.1.106,49851,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.116248,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 16:52:12.063822031+00:00
1677257532.082712,CPGxry2yTnnJ83pLXd,192.168.1.106,49852,192.168.1.108,445,tcp,"krb,smb,gssapi",11.098182,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 16:52:12.082711935+00:00
1677258222.831416,CtJSfq2bwoZjQQ0Htf,192.168.1.106,58542,192.168.1.108,445,tcp,"krb,smb,gssapi",10.347515,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 17:03:42.831415892+00:00
1677258252.217455,CY2Bua1Aaxbqmif8p4,192.168.1.106,58543,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.961081,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 17:04:12.217454910+00:00
1677258252.233928,C8rzvB1wtbTEYyqyF2,192.168.1.106,58544,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.946373,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 17:04:12.233927965+00:00
1677258252.249355,CUqfJH2uANHgYZXfHi,192.168.1.106,58545,192.168.1.108,445,tcp,"krb,smb,gssapi",10.931826,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 17:04:12.249355078+00:00
1677258972.377727,Cvk4CJJPELnBmLZA5,192.168.1.106,53725,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.800517,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 17:16:12.377727032+00:00
1677258972.391526,CkHBtW26ISoiD5cva,192.168.1.106,53726,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.788892,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 17:16:12.391525984+00:00
1677258972.411810,CVK2Vb4Bvjvl6Mr4fd,192.168.1.106,53727,192.168.1.108,445,tcp,"krb,smb,gssapi",10.769643,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 17:16:12.411809921+00:00
1677259122.847483,Ct9F3ZClKdm5MnEHj,192.168.1.106,57080,192.168.1.108,445,tcp,"krb,smb,gssapi",10.331230,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 17:18:42.847482920+00:00
1677259692.534421,CSRy2S34rJeIJLFAkh,192.168.1.106,64429,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.644275,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 17:28:12.534420966+00:00
1677259692.547901,Clxv8j4dgsT2t6yrTi,192.168.1.106,64430,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.633238,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 17:28:12.547900915+00:00
1677259692.565957,CSOr482uIEiKcTypm8,192.168.1.106,64431,192.168.1.108,445,tcp,"krb,smb,gssapi",10.616078,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 17:28:12.565957069+00:00
1677260022.860337,CFUKtP2ABKlXupjVE7,192.168.1.106,63815,192.168.1.108,445,tcp,"krb,smb,gssapi",10.318171,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,9,1577,-,2023-02-24 17:33:42.860337019+00:00
1677260412.690893,C9B6ij2Os3tOFIZjzl,192.168.1.106,57541,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.487324,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 17:40:12.690892935+00:00
1677260412.705353,Cij8ij3YTnLJZB4mjf,192.168.1.106,57542,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.474915,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 17:40:12.705353022+00:00
1677260412.723940,CSS55h4SCkzPGw34Gc,192.168.1.106,57543,192.168.1.108,445,tcp,"krb,smb,gssapi",10.457214,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 17:40:12.723939896+00:00
1677260922.875734,Chz4hz3tS4cbi9Faqd,192.168.1.106,59273,192.168.1.108,445,tcp,"krb,smb,gssapi",10.302540,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 17:48:42.875734091+00:00
1677261132.857454,CsjEok4vuT93KCom3j,192.168.1.106,63283,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.321480,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 17:52:12.857454062+00:00
1677261132.875383,CIqGi3MSSAKlFCJ1g,192.168.1.106,63284,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.307766,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 17:52:12.875382900+00:00
1677261132.894561,CqDYAh23wVjjq3PJ3a,192.168.1.106,63285,192.168.1.108,445,tcp,"krb,smb,gssapi",10.289370,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 17:52:12.894561052+00:00
1677261822.893615,CvsXi44qU7icBEGese,192.168.1.106,64624,192.168.1.108,445,tcp,"krb,smb,gssapi",10.285198,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 18:03:42.893615007+00:00
1677261853.014786,Cy4Nrm2rbfdsrYFwq,192.168.1.106,64625,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.163574,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 18:04:13.014786005+00:00
1677261853.029160,CHtASn3C9z192tsHc9,192.168.1.106,64626,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.151645,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 18:04:13.029160023+00:00
1677261853.048123,CdtzF9cAHxDoKU7B2,192.168.1.106,64627,192.168.1.108,445,tcp,"krb,smb,gssapi",10.133512,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 18:04:13.048122883+00:00
1677262573.174329,C5Wyho1wdiAR4VaRpc,192.168.1.106,54798,192.168.1.108,445,tcp,"smb,gssapi,ntlm",16.004152,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 18:16:13.174329042+00:00
1677262573.188343,CdI84tLAesI2l52w,192.168.1.106,54799,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.992528,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 18:16:13.188343048+00:00
1677262573.207126,Cf5y5H3S7zwI6EZrGe,192.168.1.106,54800,192.168.1.108,445,tcp,"krb,smb,gssapi",15.974677,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 18:16:13.207125902+00:00
1677262722.905457,Cr8ykr2bjHDhJjjaOd,192.168.1.106,56532,192.168.1.108,445,tcp,"krb,smb,gssapi",10.273046,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 18:18:42.905457020+00:00
1677263293.347016,CEy01V1ueHds4ktYGg,192.168.1.106,50286,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.831686,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 18:28:13.347016096+00:00
1677263293.362163,CmnS6o29k0V9B3a0A3,192.168.1.106,50287,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.818548,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 18:28:13.362163067+00:00
1677263293.382283,C4fqN7kQY0Hd3QUDe,192.168.1.106,50288,192.168.1.108,445,tcp,"krb,smb,gssapi",15.799555,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 18:28:13.382282972+00:00
1677263622.925487,CEgmsC1g12iMZ0RNmi,192.168.1.106,63493,192.168.1.108,445,tcp,"krb,smb,gssapi",10.252955,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 18:33:42.925487041+00:00
1677264013.518532,CkNBGR3PeQuujj8cyi,192.168.1.106,54419,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.660127,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 18:40:13.518532038+00:00
1677264013.533115,CFTvWRYmJQ6wGznSe,192.168.1.106,54420,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.647435,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 18:40:13.533114910+00:00
1677264013.553893,CVqb4r2HybupoUqTs3,192.168.1.106,54421,192.168.1.108,445,tcp,"krb,smb,gssapi",15.627417,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 18:40:13.553893089+00:00
1677264522.942658,C8T7nR2HvqlrFw1iSc,192.168.1.106,56634,192.168.1.108,445,tcp,"krb,smb,gssapi",10.236168,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 18:48:42.942657948+00:00
1677264733.688722,CudXa74KMPMQtxVq1a,192.168.1.106,65167,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.489927,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 18:52:13.688721895+00:00
1677264733.703912,CkhjvZ2P3j53eptdib,192.168.1.106,65168,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.476824,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 18:52:13.703912020+00:00
1677264733.723761,Cu7d2s4S3YgnnNFfHg,192.168.1.106,65169,192.168.1.108,445,tcp,"krb,smb,gssapi",15.457861,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 18:52:13.723761082+00:00
1677265423.065125,Cybje744NK30PyyiL2,192.168.1.106,54379,192.168.1.108,445,tcp,"krb,smb,gssapi",10.113373,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 19:03:43.065124988+00:00
1677265453.843203,CKIAq21OIJ0Cry6Esc,192.168.1.106,54380,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.335834,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 19:04:13.843203068+00:00
1677265453.857351,C4FDp03djBvzwWZsA5,192.168.1.106,54381,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.323734,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 19:04:13.857351065+00:00
1677265453.877049,CeuGwq1fUplqryBpeh,192.168.1.106,54382,192.168.1.108,445,tcp,"krb,smb,gssapi",15.304666,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 19:04:13.877048969+00:00
1677266174.033887,Cj5jaN3m9r3ikOtMK3,192.168.1.106,58571,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.144723,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 19:16:14.033886909+00:00
1677266174.047817,C36mKz3AJsJYP16Pyk,192.168.1.106,58572,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.132849,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 19:16:14.047816992+00:00
1677266174.067007,CZQ4XV34a7p02G7Xol,192.168.1.106,58573,192.168.1.108,445,tcp,"krb,smb,gssapi",15.114289,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 19:16:14.067007065+00:00
1677266323.077489,CS30J37GTckkcAAbh,192.168.1.106,58807,192.168.1.108,445,tcp,"krb,smb,gssapi",10.099869,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 19:18:43.077488899+00:00
1677266894.217361,CNKI0k2gmETDA9gxsj,192.168.1.106,61074,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.961234,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 19:28:14.217360973+00:00
1677266894.237425,CncJb43tlIYS9z100a,192.168.1.106,61075,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.942939,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 19:28:14.237425089+00:00
1677266894.255024,CnngPQ2x7qTSUlXhlb,192.168.1.106,61076,192.168.1.108,445,tcp,"krb,smb,gssapi",14.926112,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 19:28:14.255023956+00:00
1677267223.096604,CoVUfo2RIdZxDmXAxh,192.168.1.106,53542,192.168.1.108,445,tcp,"krb,smb,gssapi",10.082166,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 19:33:43.096604109+00:00
1677267614.393086,Cmrben1ESGx2ZDnby9,192.168.1.106,63805,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.785793,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 19:40:14.393085957+00:00
1677267614.408823,CxugEa1l0AcQTVprq7,192.168.1.106,63806,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.772630,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 19:40:14.408823013+00:00
1677267614.428490,CW8kOHDUHnyJZGlUj,192.168.1.106,63807,192.168.1.108,445,tcp,"krb,smb,gssapi",14.754003,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 19:40:14.428489923+00:00
1677268123.110348,CicEQI7Ekp3Kn7vH1,192.168.1.106,49993,192.168.1.108,445,tcp,"krb,smb,gssapi",10.067888,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 19:48:43.110347986+00:00
1677268334.564542,CVUFiH1Eq8hS9T5NB,192.168.1.106,65481,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.614505,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 19:52:14.564542055+00:00
1677268334.578386,CKq5o83NwyY1mYU4c7,192.168.1.106,65482,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.602420,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 19:52:14.578386068+00:00
1677268334.598749,CfcL9x3iFgqbTYXMm9,192.168.1.106,65483,192.168.1.108,445,tcp,"krb,smb,gssapi",14.582879,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 19:52:14.598748922+00:00
1677269023.127961,CnDWAK1hT4Mf4quTYb,192.168.1.106,55549,192.168.1.108,445,tcp,"krb,smb,gssapi",10.050478,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 20:03:43.127960920+00:00
1677269054.733440,CeDp9C3UHMuo6cCz44,192.168.1.106,55550,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.444978,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 20:04:14.733439922+00:00
1677269054.745406,CTXIhb160Lx0lY35K5,192.168.1.106,55551,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.434920,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 20:04:14.745405912+00:00
1677269054.767475,CP3ZuF4NX83axbPS52,192.168.1.106,55552,192.168.1.108,445,tcp,"krb,smb,gssapi",14.413806,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 20:04:14.767474890+00:00
1677269774.893367,CaRA154wr9GtrDdBdi,192.168.1.106,50773,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.284817,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 20:16:14.893367052+00:00
1677269774.905374,CFaxzp13EHLkCZkX28,192.168.1.106,50774,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.274694,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 20:16:14.905374050+00:00
1677269774.926983,CAyBV31BgcnZoSvFii,192.168.1.106,50775,192.168.1.108,445,tcp,"krb,smb,gssapi",14.253874,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 20:16:14.926983118+00:00
1677269923.143650,Cwz6WT2rtELaUdzjxf,192.168.1.106,51505,192.168.1.108,445,tcp,"krb,smb,gssapi",10.035218,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 20:18:43.143650055+00:00
1677270495.065421,C9Kymm1BQufGSRYOvi,192.168.1.106,50506,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.113864,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 20:28:15.065421103+00:00
1677270495.080616,Cf9SnKcc9EF9skDv1,192.168.1.106,50507,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.100132,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 20:28:15.080615997+00:00
1677270495.099729,C1epl3KFGs9KfLAwg,192.168.1.106,50508,192.168.1.108,445,tcp,"krb,smb,gssapi",14.081557,3834,900,RSTO,-,-,0,ShADdaR,13,4366,10,1312,-,2023-02-24 20:28:15.099729061+00:00
1677270823.159450,CateBK2MbHB8TmKWrj,192.168.1.106,60025,192.168.1.108,445,tcp,"krb,smb,gssapi",10.019134,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 20:33:43.159450054+00:00
1677271215.237393,C58T1Q34cj96ZHKSdk,192.168.1.106,53154,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.941349,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 20:40:15.237392902+00:00
1677271215.252275,CMdCSS1v45AtTx3R6c,192.168.1.106,53155,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.928608,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 20:40:15.252274989+00:00
1677271215.270322,CJMjMi47VGf7ACS0ig,192.168.1.106,53156,192.168.1.108,445,tcp,"krb,smb,gssapi",13.911818,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 20:40:15.270322084+00:00
1677271723.174352,C1mOOv3FOXzHH6b7Bc,192.168.1.106,57193,192.168.1.108,445,tcp,"krb,smb,gssapi",16.004465,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 20:48:43.174351931+00:00
1677271935.392868,Cb5rQL2vuzjNIaQ65c,192.168.1.106,57169,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.785616,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 20:52:15.392868042+00:00
1677271935.409360,CVs33q1S5ScgMg0Mae,192.168.1.106,57170,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.771081,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 20:52:15.409359932+00:00
1677271935.427503,CbtNr225Ts4c6J4eHa,192.168.1.106,57171,192.168.1.108,445,tcp,"krb,smb,gssapi",13.753659,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 20:52:15.427503109+00:00
1677272623.186699,Cv0UAI3z2Qlk4IdfFe,192.168.1.106,64636,192.168.1.108,445,tcp,"krb,smb,gssapi",15.992219,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,9,1577,-,2023-02-24 21:03:43.186698914+00:00
1677272655.561838,CgsuVA494o7fqqWzKj,192.168.1.106,64637,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.615522,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 21:04:15.561837912+00:00
1677272655.575607,CJmGZavrcGrhUApL7,192.168.1.106,64638,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.601753,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 21:04:15.575607061+00:00
1677272655.593586,Ck0BqA539k3LgFrAc,192.168.1.106,64639,192.168.1.108,445,tcp,"krb,smb,gssapi",13.587956,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 21:04:15.593585968+00:00
1677273375.724370,CVvrgr4lX82n8cCqS3,192.168.1.106,58651,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.453834,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 21:16:15.724370003+00:00
1677273375.738916,CLwwRV1JcJYpFsr5qg,192.168.1.106,58652,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.440901,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 21:16:15.738915920+00:00
1677273375.757105,Cb7uAp15fQu2tyogK,192.168.1.106,58653,192.168.1.108,445,tcp,"krb,smb,gssapi",13.423361,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 21:16:15.757105112+00:00
1677273523.206607,CCxGh144A7fECwFad4,192.168.1.106,63075,192.168.1.108,445,tcp,"krb,smb,gssapi",15.972039,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 21:18:43.206607103+00:00
1677274095.893700,C9XNo51EIKvgM8LP7c,192.168.1.106,64413,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.285018,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 21:28:15.893699884+00:00
1677274095.907948,CrMjnz2G9yGq279Hv2,192.168.1.106,64414,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.272879,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 21:28:15.907948017+00:00
1677274095.924650,CiXp8g2NQVc1Xo5WRg,192.168.1.106,64415,192.168.1.108,445,tcp,"krb,smb,gssapi",13.257095,3834,900,RSTO,-,-,0,ShADdaR,14,4406,10,1312,-,2023-02-24 21:28:15.924649954+00:00
1677274423.222069,C5mjNA1oWGepfuit,192.168.1.106,56178,192.168.1.108,445,tcp,"krb,smb,gssapi",15.956401,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 21:33:43.222069025+00:00
1677274816.051357,CZ93BE3boh6AoOoZVa,192.168.1.106,53530,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.126018,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 21:40:16.051357031+00:00
1677274816.066031,Cj7F1Z3kwM2IBJWoCb,192.168.1.106,53531,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.111344,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 21:40:16.066030979+00:00
1677274816.085766,CbZbNu48Il7q9fKDcg,192.168.1.106,53532,192.168.1.108,445,tcp,"krb,smb,gssapi",13.096017,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 21:40:16.085766077+00:00
